"anno","mes","codigo_provincia","nombre_oficial","siglas_unificadas","votos","total_votos_prov","porcentaje"
2019,"04","08","Barcelona","CIUDADANOS",372092,5980334,6.22
2019,"11","08","Barcelona","JUNTS_CIU",341494,5980334,5.71
2019,"04","08","Barcelona","JUNTS_CIU",315088,5980334,5.27
2019,"11","08","Barcelona","PP",224583,5980334,3.76
2019,"11","08","Barcelona","VOX",183930,5980334,3.08
2019,"11","08","Barcelona","CUP",177508,5980334,2.97
2019,"11","08","Barcelona","CIUDADANOS",172862,5980334,2.89
2019,"04","08","Barcelona","PP",155378,5980334,2.6
2019,"04","08","Barcelona","VOX",111483,5980334,1.86
2019,"04","08","Barcelona","CUP",84362,5980334,1.41
2019,"04","08","Barcelona","OTROS",58671,5980334,0.98
2019,"11","08","Barcelona","OTROS",43259,5980334,0.72
2019,"04","08","Barcelona","IU_PCE_HISTORICO",5772,5980334,0.1
2019,"11","08","Barcelona","IU_PCE_HISTORICO",4576,5980334,0.08
2019,"04","48","Bizkaia","PNV",235324,1303744,18.05
2019,"11","48","Bizkaia","PNV",221248,1303744,16.97
2019,"04","48","Bizkaia","PSOE",136041,1303744,10.43
2019,"04","48","Bizkaia","SUMAR_PODEMOS",121402,1303744,9.31
2019,"11","48","Bizkaia","PSOE",119953,1303744,9.2
2019,"11","48","Bizkaia","SUMAR_PODEMOS",105097,1303744,8.06
2019,"11","48","Bizkaia","BILDU_HB",94387,1303744,7.24
2019,"04","48","Bizkaia","BILDU_HB",91612,1303744,7.03
2019,"11","48","Bizkaia","PP",55214,1303744,4.24
2019,"04","48","Bizkaia","PP",49604,1303744,3.8
2019,"04","48","Bizkaia","CIUDADANOS",21201,1303744,1.63
2019,"04","48","Bizkaia","VOX",15732,1303744,1.21
2019,"11","48","Bizkaia","VOX",15109,1303744,1.16
2019,"04","48","Bizkaia","OTROS",8109,1303744,0.62
2019,"11","48","Bizkaia","CIUDADANOS",6832,1303744,0.52
2019,"11","48","Bizkaia","OTROS",4976,1303744,0.38
2019,"04","48","Bizkaia","IU_PCE_HISTORICO",1166,1303744,0.09
2019,"11","48","Bizkaia","IU_PCE_HISTORICO",737,1303744,0.06
2019,"04","09","Burgos","PSOE",63955,411139,15.56
2019,"11","09","Burgos","PSOE",63726,411139,15.5
2019,"11","09","Burgos","PP",60931,411139,14.82
2019,"04","09","Burgos","PP",53726,411139,13.07
2019,"04","09","Burgos","CIUDADANOS",43316,411139,10.54
2019,"11","09","Burgos","VOX",29401,411139,7.15
2019,"04","09","Burgos","SUMAR_PODEMOS",27232,411139,6.62
2019,"04","09","Burgos","VOX",24267,411139,5.9
2019,"11","09","Burgos","SUMAR_PODEMOS",21843,411139,5.31
2019,"11","09","Burgos","CIUDADANOS",16052,411139,3.9
2019,"04","09","Burgos","OTROS",2965,411139,0.72
2019,"11","09","Burgos","OTROS",2396,411139,0.58
2019,"04","09","Burgos","IU_PCE_HISTORICO",705,411139,0.17
2019,"11","09","Burgos","IU_PCE_HISTORICO",624,411139,0.15
2019,"04","39","Cantabria","PSOE",90010,678345,13.27
2019,"11","39","Cantabria","PP",84158,678345,12.41
2019,"04","39","Cantabria","PP",77535,678345,11.43
2019,"11","39","Cantabria","PSOE",75430,678345,11.12
2019,"11","39","Cantabria","PRC_CANTABRIA",68580,678345,10.11
2019,"04","39","Cantabria","CIUDADANOS",54077,678345,7.97
2019,"04","39","Cantabria","PRC_CANTABRIA",52156,678345,7.69
2019,"11","39","Cantabria","VOX",48536,678345,7.16
2019,"04","39","Cantabria","VOX",39933,678345,5.89
2019,"04","39","Cantabria","SUMAR_PODEMOS",36518,678345,5.38
2019,"11","39","Cantabria","SUMAR_PODEMOS",28075,678345,4.14
2019,"11","39","Cantabria","CIUDADANOS",15459,678345,2.28
2019,"04","39","Cantabria","OTROS",4157,678345,0.61
2019,"11","39","Cantabria","OTROS",2630,678345,0.39
2019,"04","39","Cantabria","IU_PCE_HISTORICO",606,678345,0.09
2019,"11","39","Cantabria","IU_PCE_HISTORICO",485,678345,0.07
2019,"04","12","Castellón/Castelló","PSOE",92075,601356,15.31
2019,"11","12","Castellón/Castelló","PSOE",83708,601356,13.92
2019,"11","12","Castellón/Castelló","PP",70052,601356,11.65
2019,"04","12","Castellón/Castelló","PP",63672,601356,10.59
2019,"04","12","Castellón/Castelló","SUMAR_PODEMOS",60083,601356,9.99
2019,"11","12","Castellón/Castelló","SUMAR_PODEMOS",57047,601356,9.49
2019,"11","12","Castellón/Castelló","VOX",54741,601356,9.1
2019,"04","12","Castellón/Castelló","CIUDADANOS",50897,601356,8.46
2019,"04","12","Castellón/Castelló","VOX",37483,601356,6.23
2019,"11","12","Castellón/Castelló","CIUDADANOS",20230,601356,3.36
2019,"04","12","Castellón/Castelló","OTROS",5095,601356,0.85
2019,"11","12","Castellón/Castelló","OTROS",4412,601356,0.73
2019,"04","12","Castellón/Castelló","IU_PCE_HISTORICO",668,601356,0.11
2019,"11","12","Castellón/Castelló","IU_PCE_HISTORICO",443,601356,0.07
2019,"11","12","Castellón/Castelló","VERDES_ECOLOGISTAS",392,601356,0.07
2019,"04","12","Castellón/Castelló","EXTREMA_DERECHA_ANTIGUA",222,601356,0.04
2019,"11","12","Castellón/Castelló","EXTREMA_DERECHA_ANTIGUA",136,601356,0.02
2019,"04","51","Ceuta","PSOE",13766,70504,19.53
2019,"11","51","Ceuta","VOX",11734,70504,16.64
2019,"11","51","Ceuta","PSOE",10405,70504,14.76
2019,"04","51","Ceuta","VOX",9079,70504,12.88
2019,"04","51","Ceuta","PP",8123,70504,11.52
2019,"11","51","Ceuta","PP",7407,70504,10.51
2019,"04","51","Ceuta","CIUDADANOS",4530,70504,6.43
2019,"04","51","Ceuta","SUMAR_PODEMOS",1822,70504,2.58
2019,"11","51","Ceuta","SUMAR_PODEMOS",1287,70504,1.83
2019,"11","51","Ceuta","CIUDADANOS",1129,70504,1.6
2019,"11","51","Ceuta","OTROS",862,70504,1.22
2019,"04","51","Ceuta","IU_PCE_HISTORICO",155,70504,0.22
2019,"11","51","Ceuta","IU_PCE_HISTORICO",118,70504,0.17
2019,"04","51","Ceuta","OTROS",87,70504,0.12
2019,"04","13","Ciudad Real","PSOE",100524,556434,18.07
2019,"11","13","Ciudad Real","PSOE",91829,556434,16.5
2019,"11","13","Ciudad Real","PP",74714,556434,13.43
2019,"04","13","Ciudad Real","PP",69504,556434,12.49
2019,"11","13","Ciudad Real","VOX",55961,556434,10.06
2019,"04","13","Ciudad Real","CIUDADANOS",50624,556434,9.1
2019,"04","13","Ciudad Real","VOX",40256,556434,7.23
2019,"04","13","Ciudad Real","SUMAR_PODEMOS",26830,556434,4.82
2019,"11","13","Ciudad Real","SUMAR_PODEMOS",22096,556434,3.97
2019,"11","13","Ciudad Real","CIUDADANOS",18256,556434,3.28
2019,"04","13","Ciudad Real","OTROS",2622,556434,0.47
2019,"11","13","Ciudad Real","OTROS",2255,556434,0.41
2019,"04","13","Ciudad Real","IU_PCE_HISTORICO",521,556434,0.09
2019,"11","13","Ciudad Real","IU_PCE_HISTORICO",442,556434,0.08
2019,"04","15","Coruña, A","PSOE",211611,1265569,16.72
2019,"11","15","Coruña, A","PP",185329,1265569,14.64
2019,"11","15","Coruña, A","PSOE",182301,1265569,14.4
2019,"04","15","Coruña, A","PP",171805,1265569,13.58
2019,"04","15","Coruña, A","SUMAR_PODEMOS",106246,1265569,8.4
2019,"11","15","Coruña, A","SUMAR_PODEMOS",88688,1265569,7.01
2019,"04","15","Coruña, A","CIUDADANOS",81268,1265569,6.42
2019,"11","15","Coruña, A","BNG",57765,1265569,4.56
2019,"11","15","Coruña, A","VOX",49793,1265569,3.93
2019,"04","15","Coruña, A","BNG",44898,1265569,3.55
2019,"04","15","Coruña, A","VOX",37944,1265569,3
2019,"11","15","Coruña, A","CIUDADANOS",28043,1265569,2.22
2019,"04","15","Coruña, A","OTROS",10620,1265569,0.84
2019,"11","15","Coruña, A","OTROS",7086,1265569,0.56
2019,"04","15","Coruña, A","IU_PCE_HISTORICO",1299,1265569,0.1
2019,"11","15","Coruña, A","IU_PCE_HISTORICO",873,1265569,0.07
2019,"04","16","Cuenca","PSOE",42580,226128,18.83
2019,"11","16","Cuenca","PSOE",40551,226128,17.93
2019,"11","16","Cuenca","PP",33669,226128,14.89
2019,"04","16","Cuenca","PP",31971,226128,14.14
2019,"11","16","Cuenca","VOX",20076,226128,8.88
2019,"04","16","Cuenca","VOX",16734,226128,7.4
2019,"04","16","Cuenca","CIUDADANOS",16437,226128,7.27
2019,"04","16","Cuenca","SUMAR_PODEMOS",9439,226128,4.17
2019,"11","16","Cuenca","SUMAR_PODEMOS",7474,226128,3.31
2019,"11","16","Cuenca","CIUDADANOS",5067,226128,2.24
2019,"04","16","Cuenca","OTROS",1012,226128,0.45
2019,"11","16","Cuenca","OTROS",776,226128,0.34
2019,"11","16","Cuenca","IU_PCE_HISTORICO",207,226128,0.09
2019,"04","16","Cuenca","IU_PCE_HISTORICO",135,226128,0.06
2019,"04","10","Cáceres","PSOE",92679,466270,19.88
2019,"11","10","Cáceres","PSOE",84699,466270,18.17
2019,"11","10","Cáceres","PP",61357,466270,13.16
2019,"04","10","Cáceres","PP",57069,466270,12.24
2019,"04","10","Cáceres","CIUDADANOS",42295,466270,9.07
2019,"11","10","Cáceres","VOX",35653,466270,7.65
2019,"04","10","Cáceres","VOX",25813,466270,5.54
2019,"04","10","Cáceres","SUMAR_PODEMOS",24128,466270,5.17
2019,"11","10","Cáceres","SUMAR_PODEMOS",19897,466270,4.27
2019,"11","10","Cáceres","CIUDADANOS",15430,466270,3.31
2019,"04","10","Cáceres","OTROS",3669,466270,0.79
2019,"11","10","Cáceres","OTROS",2854,466270,0.61
2019,"04","10","Cáceres","IU_PCE_HISTORICO",402,466270,0.09
2019,"11","10","Cáceres","IU_PCE_HISTORICO",325,466270,0.07
2019,"04","11","Cádiz","PSOE",209653,1262083,16.61
2019,"11","11","Cádiz","PSOE",187678,1262083,14.87
2019,"04","11","Cádiz","CIUDADANOS",131207,1262083,10.4
2019,"11","11","Cádiz","VOX",130880,1262083,10.37
2019,"11","11","Cádiz","PP",110789,1262083,8.78
2019,"04","11","Cádiz","SUMAR_PODEMOS",110276,1262083,8.74
2019,"11","11","Cádiz","SUMAR_PODEMOS",104214,1262083,8.26
2019,"04","11","Cádiz","PP",99173,1262083,7.86
2019,"04","11","Cádiz","VOX",87200,1262083,6.91
2019,"11","11","Cádiz","CIUDADANOS",55259,1262083,4.38
2019,"04","11","Cádiz","OTROS",18316,1262083,1.45
2019,"11","11","Cádiz","OTROS",14932,1262083,1.18
2019,"04","11","Cádiz","IU_PCE_HISTORICO",1605,1262083,0.13
2019,"11","11","Cádiz","IU_PCE_HISTORICO",901,1262083,0.07
2019,"04","14","Córdoba","PSOE",162568,904905,17.97
2019,"11","14","Córdoba","PSOE",146212,904905,16.16
2019,"11","14","Córdoba","PP",99794,904905,11.03
2019,"04","14","Córdoba","PP",89045,904905,9.84
2019,"11","14","Córdoba","VOX",82325,904905,9.1
2019,"04","14","Córdoba","CIUDADANOS",79746,904905,8.81
2019,"04","14","Córdoba","SUMAR_PODEMOS",70058,904905,7.74
2019,"11","14","Córdoba","SUMAR_PODEMOS",64358,904905,7.11
2019,"04","14","Córdoba","VOX",56770,904905,6.27
2019,"11","14","Córdoba","CIUDADANOS",36049,904905,3.98
2019,"04","14","Córdoba","OTROS",8636,904905,0.95
2019,"11","14","Córdoba","OTROS",8067,904905,0.89
2019,"04","14","Córdoba","IU_PCE_HISTORICO",744,904905,0.08
2019,"11","14","Córdoba","IU_PCE_HISTORICO",533,904905,0.06
2019,"04","20","Gipuzkoa","PNV",119154,785044,15.18
2019,"11","20","Gipuzkoa","PNV",116125,785044,14.79
2019,"11","20","Gipuzkoa","BILDU_HB",98391,785044,12.53
2019,"04","20","Gipuzkoa","BILDU_HB",95902,785044,12.22
2019,"04","20","Gipuzkoa","PSOE",77125,785044,9.82
2019,"04","20","Gipuzkoa","SUMAR_PODEMOS",70792,785044,9.02
2019,"11","20","Gipuzkoa","PSOE",68665,785044,8.75
2019,"11","20","Gipuzkoa","SUMAR_PODEMOS",56787,785044,7.23
2019,"11","20","Gipuzkoa","PP",23373,785044,2.98
2019,"04","20","Gipuzkoa","PP",20613,785044,2.63
2019,"04","20","Gipuzkoa","CIUDADANOS",11723,785044,1.49
2019,"11","20","Gipuzkoa","VOX",7142,785044,0.91
2019,"04","20","Gipuzkoa","VOX",6686,785044,0.85
2019,"04","20","Gipuzkoa","OTROS",4545,785044,0.58
2019,"11","20","Gipuzkoa","CIUDADANOS",3725,785044,0.47
2019,"11","20","Gipuzkoa","OTROS",3245,785044,0.41
2019,"04","20","Gipuzkoa","IU_PCE_HISTORICO",567,785044,0.07
2019,"11","20","Gipuzkoa","IU_PCE_HISTORICO",484,785044,0.06
2019,"04","17","Girona","ERC",113547,730135,15.55
2019,"11","17","Girona","ERC",91390,730135,12.52
2019,"11","17","Girona","JUNTS_CIU",87642,730135,12
2019,"04","17","Girona","JUNTS_CIU",85503,730135,11.71
2019,"04","17","Girona","PSOE",65163,730135,8.92
2019,"11","17","Girona","PSOE",52387,730135,7.17
2019,"04","17","Girona","SUMAR_PODEMOS",36798,730135,5.04
2019,"04","17","Girona","CIUDADANOS",33829,730135,4.63
2019,"11","17","Girona","SUMAR_PODEMOS",33535,730135,4.59
2019,"11","17","Girona","CUP",31483,730135,4.31
2019,"11","17","Girona","VOX",18418,730135,2.52
2019,"11","17","Girona","PP",17334,730135,2.37
2019,"04","17","Girona","CUP",14359,730135,1.97
2019,"11","17","Girona","CIUDADANOS",13764,730135,1.89
2019,"04","17","Girona","PP",12319,730135,1.69
2019,"04","17","Girona","VOX",10668,730135,1.46
2019,"04","17","Girona","OTROS",6158,730135,0.84
2019,"11","17","Girona","OTROS",4920,730135,0.67
2019,"11","17","Girona","IU_PCE_HISTORICO",497,730135,0.07
2019,"04","17","Girona","IU_PCE_HISTORICO",421,730135,0.06
2019,"04","18","Granada","PSOE",176648,992674,17.8
2019,"11","18","Granada","PSOE",159184,992674,16.04
2019,"11","18","Granada","PP",104691,992674,10.55
2019,"11","18","Granada","VOX",99505,992674,10.02
2019,"04","18","Granada","PP",96270,992674,9.7
2019,"04","18","Granada","CIUDADANOS",90478,992674,9.11
2019,"04","18","Granada","VOX",73649,992674,7.42
2019,"04","18","Granada","SUMAR_PODEMOS",70941,992674,7.15
2019,"11","18","Granada","SUMAR_PODEMOS",67288,992674,6.78
2019,"11","18","Granada","CIUDADANOS",37435,992674,3.77
2019,"04","18","Granada","OTROS",8970,992674,0.9
2019,"11","18","Granada","OTROS",6514,992674,0.66
2019,"04","18","Granada","IU_PCE_HISTORICO",597,992674,0.06
2019,"11","18","Granada","IU_PCE_HISTORICO",504,992674,0.05
2019,"04","19","Guadalajara","PSOE",42397,271841,15.6
2019,"11","19","Guadalajara","PSOE",40990,271841,15.08
2019,"11","19","Guadalajara","VOX",31600,271841,11.62
2019,"11","19","Guadalajara","PP",30375,271841,11.17
2019,"04","19","Guadalajara","PP",28575,271841,10.51
2019,"04","19","Guadalajara","CIUDADANOS",26739,271841,9.84
2019,"04","19","Guadalajara","VOX",23454,271841,8.63
2019,"04","19","Guadalajara","SUMAR_PODEMOS",17453,271841,6.42
2019,"11","19","Guadalajara","SUMAR_PODEMOS",14798,271841,5.44
2019,"11","19","Guadalajara","CIUDADANOS",10116,271841,3.72
2019,"04","19","Guadalajara","OTROS",2380,271841,0.88
2019,"11","19","Guadalajara","OTROS",2072,271841,0.76
2019,"11","19","Guadalajara","IU_PCE_HISTORICO",371,271841,0.14
2019,"04","19","Guadalajara","IU_PCE_HISTORICO",333,271841,0.12
2019,"11","19","Guadalajara","EXTREMA_DERECHA_ANTIGUA",188,271841,0.07
2019,"04","21","Huelva","PSOE",97628,508041,19.22
2019,"11","21","Huelva","PSOE",91476,508041,18.01
2019,"11","21","Huelva","VOX",52411,508041,10.32
2019,"11","21","Huelva","PP",49386,508041,9.72
2019,"04","21","Huelva","PP",44871,508041,8.83
2019,"04","21","Huelva","CIUDADANOS",44773,508041,8.81
2019,"04","21","Huelva","SUMAR_PODEMOS",34278,508041,6.75
2019,"04","21","Huelva","VOX",33878,508041,6.67
2019,"11","21","Huelva","SUMAR_PODEMOS",30262,508041,5.96
2019,"11","21","Huelva","CIUDADANOS",18324,508041,3.61
2019,"04","21","Huelva","OTROS",5163,508041,1.02
2019,"11","21","Huelva","OTROS",4457,508041,0.88
2019,"04","21","Huelva","IU_PCE_HISTORICO",643,508041,0.13
2019,"11","21","Huelva","IU_PCE_HISTORICO",491,508041,0.1
2019,"04","22","Huesca","PSOE",41073,234731,17.5
2019,"11","22","Huesca","PSOE",37759,234731,16.09
2019,"11","22","Huesca","PP",29702,234731,12.65
2019,"04","22","Huesca","PP",25081,234731,10.68
2019,"04","22","Huesca","CIUDADANOS",24449,234731,10.42
2019,"11","22","Huesca","VOX",17160,234731,7.31
2019,"04","22","Huesca","SUMAR_PODEMOS",17002,234731,7.24
2019,"11","22","Huesca","SUMAR_PODEMOS",15853,234731,6.75
2019,"04","22","Huesca","VOX",13340,234731,5.68
2019,"11","22","Huesca","CIUDADANOS",9152,234731,3.9
2019,"04","22","Huesca","OTROS",1906,234731,0.81
2019,"11","22","Huesca","OTROS",1486,234731,0.63
2019,"04","22","Huesca","IU_PCE_HISTORICO",484,234731,0.21
2019,"11","22","Huesca","IU_PCE_HISTORICO",284,234731,0.12
2019,"04","23","Jaén","PSOE",152680,744338,20.51
2019,"11","23","Jaén","PSOE",141470,744338,19.01
2019,"11","23","Jaén","PP",81894,744338,11
2019,"04","23","Jaén","PP",75775,744338,10.18
2019,"11","23","Jaén","VOX",71814,744338,9.65
2019,"04","23","Jaén","CIUDADANOS",61258,744338,8.23
2019,"04","23","Jaén","VOX",46856,744338,6.29
2019,"04","23","Jaén","SUMAR_PODEMOS",40682,744338,5.47
2019,"11","23","Jaén","SUMAR_PODEMOS",35728,744338,4.8
2019,"11","23","Jaén","CIUDADANOS",24711,744338,3.32
2019,"04","23","Jaén","OTROS",5924,744338,0.8
2019,"11","23","Jaén","OTROS",4705,744338,0.63
2019,"11","23","Jaén","IU_PCE_HISTORICO",451,744338,0.06
2019,"04","23","Jaén","IU_PCE_HISTORICO",390,744338,0.05
2019,"04","24","León","PSOE",94834,544012,17.43
2019,"11","24","León","PSOE",86952,544012,15.98
2019,"11","24","León","PP",74078,544012,13.62
2019,"04","24","León","PP",68138,544012,12.53
2019,"04","24","León","CIUDADANOS",50613,544012,9.3
2019,"11","24","León","VOX",40589,544012,7.46
2019,"04","24","León","SUMAR_PODEMOS",34794,544012,6.4
2019,"04","24","León","VOX",33446,544012,6.15
2019,"11","24","León","SUMAR_PODEMOS",27115,544012,4.98
2019,"11","24","León","CIUDADANOS",16488,544012,3.03
2019,"11","24","León","UPL_LEON",9530,544012,1.75
2019,"04","24","León","OTROS",4536,544012,0.83
2019,"11","24","León","OTROS",2451,544012,0.45
2019,"04","24","León","IU_PCE_HISTORICO",284,544012,0.05
2019,"11","24","León","IU_PCE_HISTORICO",164,544012,0.03
2019,"04","25","Lleida","ERC",75288,426971,17.63
2019,"11","25","Lleida","ERC",64715,426971,15.16
2019,"04","25","Lleida","JUNTS_CIU",46499,426971,10.89
2019,"11","25","Lleida","JUNTS_CIU",46471,426971,10.88
2019,"04","25","Lleida","PSOE",37415,426971,8.76
2019,"11","25","Lleida","PSOE",29712,426971,6.96
2019,"04","25","Lleida","CIUDADANOS",19022,426971,4.46
2019,"04","25","Lleida","SUMAR_PODEMOS",18603,426971,4.36
2019,"11","25","Lleida","SUMAR_PODEMOS",16183,426971,3.79
2019,"11","25","Lleida","PP",14583,426971,3.42
2019,"11","25","Lleida","CUP",13985,426971,3.28
2019,"04","25","Lleida","PP",11103,426971,2.6
2019,"11","25","Lleida","VOX",9258,426971,2.17
2019,"11","25","Lleida","CIUDADANOS",7052,426971,1.65
2019,"04","25","Lleida","CUP",6156,426971,1.44
2019,"04","25","Lleida","VOX",5971,426971,1.4
2019,"04","25","Lleida","OTROS",2544,426971,0.6
2019,"11","25","Lleida","OTROS",2034,426971,0.48
2019,"04","25","Lleida","IU_PCE_HISTORICO",199,426971,0.05
2019,"11","25","Lleida","IU_PCE_HISTORICO",178,426971,0.04
2019,"11","27","Lugo","PP",67942,372291,18.25
2019,"04","27","Lugo","PP",66717,372291,17.92
2019,"04","27","Lugo","PSOE",65978,372291,17.72
2019,"11","27","Lugo","PSOE",56892,372291,15.28
2019,"04","27","Lugo","SUMAR_PODEMOS",22279,372291,5.98
2019,"04","27","Lugo","CIUDADANOS",17654,372291,4.74
2019,"11","27","Lugo","SUMAR_PODEMOS",16341,372291,4.39
2019,"11","27","Lugo","VOX",14475,372291,3.89
2019,"11","27","Lugo","BNG",12853,372291,3.45
2019,"04","27","Lugo","VOX",11386,372291,3.06
2019,"04","27","Lugo","BNG",9599,372291,2.58
2019,"11","27","Lugo","CIUDADANOS",5708,372291,1.53
2019,"04","27","Lugo","OTROS",2280,372291,0.61
2019,"11","27","Lugo","OTROS",1675,372291,0.45
2019,"04","27","Lugo","IU_PCE_HISTORICO",297,372291,0.08
2019,"11","27","Lugo","IU_PCE_HISTORICO",215,372291,0.06
2019,"04","28","Madrid","PSOE",1024711,7233491,14.17
2019,"11","28","Madrid","PSOE",948976,7233491,13.12
2019,"11","28","Madrid","PP",880333,7233491,12.17
2019,"04","28","Madrid","CIUDADANOS",786265,7233491,10.87
2019,"04","28","Madrid","PP",700811,7233491,9.69
2019,"11","28","Madrid","SUMAR_PODEMOS",658130,7233491,9.1
2019,"11","28","Madrid","VOX",648160,7233491,8.96
2019,"04","28","Madrid","SUMAR_PODEMOS",609567,7233491,8.43
2019,"04","28","Madrid","VOX",520453,7233491,7.2
2019,"11","28","Madrid","CIUDADANOS",319227,7233491,4.41
2019,"04","28","Madrid","OTROS",80384,7233491,1.11
2019,"11","28","Madrid","OTROS",40043,7233491,0.55
2019,"04","28","Madrid","IU_PCE_HISTORICO",9411,7233491,0.13
2019,"11","28","Madrid","IU_PCE_HISTORICO",7020,7233491,0.1
2019,"11","52","Melilla","PP",18032,64103,28.13
2019,"04","52","Melilla","PP",14942,64103,23.31
2019,"04","52","Melilla","PSOE",6986,64103,10.9
2019,"04","52","Melilla","VOX",5804,64103,9.05
2019,"11","52","Melilla","VOX",5671,64103,8.85
2019,"11","52","Melilla","PSOE",5042,64103,7.87
2019,"04","52","Melilla","CIUDADANOS",4351,64103,6.79
2019,"04","52","Melilla","SUMAR_PODEMOS",1291,64103,2.01
2019,"11","52","Melilla","CIUDADANOS",907,64103,1.41
2019,"11","52","Melilla","SUMAR_PODEMOS",792,64103,1.24
2019,"04","52","Melilla","IU_PCE_HISTORICO",99,64103,0.15
2019,"11","52","Melilla","VERDES_ECOLOGISTAS",99,64103,0.15
2019,"04","52","Melilla","OTROS",39,64103,0.06
2019,"11","52","Melilla","OTROS",29,64103,0.05
2019,"11","52","Melilla","IU_PCE_HISTORICO",19,64103,0.03
2019,"11","30","Murcia","VOX",199444,1469676,13.57
2019,"04","30","Murcia","PSOE",189979,1469676,12.93
2019,"11","30","Murcia","PP",189076,1469676,12.87
2019,"04","30","Murcia","PP",179889,1469676,12.24
2019,"11","30","Murcia","PSOE",176428,1469676,12
2019,"04","30","Murcia","CIUDADANOS",149979,1469676,10.2
2019,"04","30","Murcia","VOX",142989,1469676,9.73
2019,"04","30","Murcia","SUMAR_PODEMOS",79685,1469676,5.42
2019,"11","30","Murcia","SUMAR_PODEMOS",76364,1469676,5.2
2019,"11","30","Murcia","CIUDADANOS",52968,1469676,3.6
2019,"04","30","Murcia","OTROS",17882,1469676,1.22
2019,"11","30","Murcia","OTROS",11620,1469676,0.79
2019,"04","30","Murcia","IU_PCE_HISTORICO",2040,1469676,0.14
2019,"11","30","Murcia","IU_PCE_HISTORICO",1333,1469676,0.09
2019,"04","29","Málaga","PSOE",250965,1550978,16.18
2019,"11","29","Málaga","PSOE",225608,1550978,14.55
2019,"11","29","Málaga","PP",162563,1550978,10.48
